County-State,Graduation-Rate
KNOX-KY,25570
LARUE-KY,11504
LAUREL-KY,50203
LAWRENCE-KY,13082
LEE-KY,5384
LESLIE-KY,8710
LETCHER-KY,18896
LEWIS-KY,11220
LINCOLN-KY,20029
LIVINGSTON-KY,7357
LOGAN-KY,21998
LYON-KY,5211
MCCRACKEN-KY,52045
MCCREARY-KY,13487
MCLEAN-KY,7667
MADISON-KY,70805
MAGOFFIN-KY,10748
MARION-KY,15972
MARSHALL-KY,24244
MARTIN-KY,8961
MASON-KY,13897
MEADE-KY,23951
MENIFEE-KY,5131
MERCER-KY,17389
METCALFE-KY,8029
MONROE-KY,8592
MONTGOMERY-KY,23118
MORGAN-KY,9541
MUHLENBERG-KY,24143
NELSON-KY,38481
NICHOLAS-KY,5848
OHIO-KY,19860
OLDHAM-KY,52303
OWEN-KY,8908
OWSLEY-KY,3622
PENDLETON-KY,12180
PERRY-KY,22798
PIKE-KY,50372
POWELL-KY,10274
PULASKI-KY,51638
ROBERTSON-KY,1651
ROCKCASTLE-KY,13808
ROWAN-KY,18217
RUSSELL-KY,14152
SCOTT-KY,45371
SHELBY-KY,37957
SIMPSON-KY,14842
SPENCER-KY,15536
TAYLOR-KY,19813
TODD-KY,10324
TRIGG-KY,11092
TRIMBLE-KY,7327
UNION-KY,12689
WARREN-KY,101886
WASHINGTON-KY,9685
WAYNE-KY,16320
WEBSTER-KY,10662
WHITLEY-KY,29039
WOLFE-KY,5855
WOODFORD-KY,21206
ACADIA PARISH-LA,53402
ALLEN PARISH-LA,18245
ASCENSION PARISH-LA,105791
ASSUMPTION PARISH-LA,19064
AVOYELLES PARISH-LA,31779
BEAUREGARD PARISH-LA,29948
BIENVILLE PARISH-LA,11015
BOSSIER PARISH-LA,106714
CADDO PARISH-LA,208549
CALCASIEU PARISH-LA,167750
CALDWELL PARISH-LA,7802
CAMERON PARISH-LA,5753
CATAHOULA PARISH-LA,7719
CLAIBORNE PARISH-LA,10652
CONCORDIA PARISH-LA,15531
DE SOTO PARISH-LA,22357
EAST BATON ROUGE PAR-LA,379911
EAST CARROLL PARISH-LA,5227
EAST FELICIANA PARIS-LA,14210
EVANGELINE PARISH-LA,27650
FRANKLIN PARISH-LA,16463
GRANT PARISH-LA,16344
IBERIA PARISH-LA,63244
IBERVILLE PARISH-LA,24757
JACKSON PARISH-LA,12026
JEFFERSON PARISH-LA,365597
JEFFERSON DAVIS PARI-LA,26325
LAFAYETTE PARISH-LA,207949
LAFOURCHE PARISH-LA,83035
LA SALLE PARISH-LA,11454
LINCOLN PARISH-LA,37189
LIVINGSTON PARISH-LA,120287
MADISON PARISH-LA,8488
MOREHOUSE PARISH-LA,21262
NATCHITOCHES PARISH-LA,31152
ORLEANS PARISH-LA,329491
OUACHITA PARISH-LA,130523
PLAQUEMINES PARISH-LA,20355
POINTE COUPEE PARISH-LA,18001
RAPIDES PARISH-LA,108977
RED RIVER PARISH-LA,7021
RICHLAND PARISH-LA,16479
SABINE PARISH-LA,19360
ST. BERNARD PARISH-LA,40458
ST. CHARLES PARISH-LA,45770
ST. HELENA PARISH-LA,8586
ST. JAMES PARISH-LA,18004
ST. JOHN THE BAPTIST-LA,37546
ST. LANDRY PARISH-LA,70603
ST. MARTIN PARISH-LA,45852
ST. MARY PARISH-LA,44327
ST. TAMMANY PARISH-LA,210006
TANGIPAHOA PARISH-LA,108564
TENSAS PARISH-LA,3734
TERREBONNE PARISH-LA,98115
UNION PARISH-LA,17854
VERMILION PARISH-LA,51160
VERNON PARISH-LA,43020
WASHINGTON PARISH-LA,37147
WEBSTER PARISH-LA,31601
WEST BATON ROUGE PAR-LA,21762
WEST CARROLL PARISH-LA,8833
WEST FELICIANA PARIS-LA,8276
WINN PARISH-LA,10602
ANDROSCOGGIN-ME,86947
AROOSTOOK-ME,52440
CUMBERLAND-ME,234816
FRANKLIN-ME,22942
HANCOCK-ME,41593
KENNEBEC-ME,96100
KNOX-ME,29554
LINCOLN-ME,24778
OXFORD-ME,45271
PENOBSCOT-ME,120206
PISCATAQUIS-ME,12614
SAGADAHOC-ME,27907
SOMERSET-ME,40338
WALDO-ME,30631
WASHINGTON-ME,23737
YORK-ME,161814
ALLEGANY-MD,52131
ANNE ARUNDEL-MD,471957
BALTIMORE-MD,681367
CALVERT-MD,77663
CAROLINE-MD,27389
CARROLL-MD,138221
CECIL-MD,87369
CHARLES-MD,136695
DORCHESTER-MD,25717
FREDERICK-MD,208965
GARRETT-MD,23285
HARFORD-MD,210386
HOWARD-MD,270569
KENT-MD,13647
MONTGOMERY-MD,885195
PRINCE GEORGE'S COUN-MD,784111
QUEEN ANNE'S-MD,39774
ST. MARY'S-MD,95314
SOMERSET-MD,16819
TALBOT-MD,27222
WASHINGTON-MD,118877
WICOMICO-MD,83812
WORCESTER-MD,37908
BALTIMORE CITY-MD,527151
BARNSTABLE-MA,150943
BERKSHIRE-MA,95828
BRISTOL-MA,456739
DUKES-MA,13588
ESSEX-MA,640102
FRANKLIN-MA,56638
HAMPDEN-MA,385594
HAMPSHIRE-MA,115189
MIDDLESEX-MA,1314708
NANTUCKET-MA,9358
NORFOLK-MA,573675
PLYMOUTH-MA,417217
SUFFOLK-MA,648270
WORCESTER-MA,679228
ALCONA-MI,6636
ALGER-MI,6175
ALLEGAN-MI,96326
ALPENA-MI,22237
ANTRIM-MI,17042
ARENAC-MI,11628
BARAGA-MI,5981
BARRY-MI,48435
BAY-MI,85302
BENZIE-MI,13035
BERRIEN-MI,124086
BRANCH-MI,34651
CALHOUN-MI,109148
CASS-MI,40856
CHARLEVOIX-MI,20325
CHEBOYGAN-MI,18644
CHIPPEWA-MI,26984
CLARE-MI,23504
CLINTON-MI,64883
CRAWFORD-MI,10345
DELTA-MI,28054
DICKINSON-MI,20302
EATON-MI,89337
EMMET-MI,26150
GENESEE-MI,340551
GLADWIN-MI,18518
GOGEBIC-MI,10487
GRAND TRAVERSE COUNT-MI,73618
GRATIOT-MI,29710
HILLSDALE-MI,36304
HOUGHTON-MI,27712
HURON-MI,24152
INGHAM-MI,234404
IONIA-MI,50318
IOSCO-MI,17949
IRON-MI,7990
ISABELLA-MI,56745
JACKSON-MI,124807
KALAMAZOO-MI,217547
KALKASKA-MI,13809
KENT-MI,548393
KEWEENAW-MI,1427
LAKE-MI,8072
LAPEER-MI,72583
LEELANAU-MI,15597
LENAWEE-MI,76984
LIVINGSTON-MI,158078
LUCE-MI,3989
MACKINAC-MI,7948
MACOMB-MI,722831
MANISTEE-MI,17416
MARQUETTE-MI,51863
MASON-MI,22360
MECOSTA-MI,32392
MENOMINEE-MI,18237
MIDLAND-MI,68722
MISSAUKEE-MI,11876
MONROE-MI,124743
MONTCALM-MI,50041
MONTMORENCY-MI,6396
MUSKEGON-MI,140420
NEWAYGO-MI,38757
OAKLAND-MI,1043380
OCEANA-MI,20783
OGEMAW-MI,15624
ONTONAGON-MI,3973
OSCEOLA-MI,18234
OSCODA-MI,6026
OTSEGO-MI,19189
OTTAWA-MI,235456
PRESQUE ISLE-MI,8964
ROSCOMMON-MI,16462
SAGINAW-MI,153192
ST. CLAIR-MI,131564
ST. JOSEPH-MI,50355
SANILAC-MI,32918
SCHOOLCRAFT-MI,6088
SHIAWASSEE-MI,56406
TUSCOLA-MI,43095
VAN BUREN-MI,62152
WASHTENAW-MI,298027
WAYNE-MI,1491885
WEXFORD-MI,26844
AITKIN-MN,10727
ANOKA-MN,299408
BECKER-MN,26562
BELTRAMI-MN,36970
BENTON-MN,33787
BIG STONE-MN,3704
BLUE EARTH-MN,54125
BROWN-MN,19359
CARLTON-MN,28245
CARVER-MN,88335
CASS-MN,21514
CHIPPEWA-MN,9577
CHISAGO-MN,45415
CLAY-MN,51157
CLEARWATER-MN,6972
COOK-MN,3848
COTTONWOOD-MN,8824
CROW WING-MN,49432
DAKOTA-MN,361951
DODGE-MN,17589
DOUGLAS-MN,28668
FARIBAULT-MN,10650
FILLMORE-MN,16409
FREEBORN-MN,23618
GOODHUE-MN,37307
GRANT-MN,4498
HENNEPIN-MN,1052212
HOUSTON-MN,14968
HUBBARD-MN,15506
ISANTI-MN,32436
ITASCA-MN,35096
JACKSON-MN,7955
KANABEC-MN,12700
KANDIYOHI-MN,34448
KITTSON-MN,3396
KOOCHICHING-MN,9800
LAC QUI PARLE-MN,5099
LAKE-MN,7906
LAKE OF THE WOODS CO-MN,3001
LE SUEUR-MN,23010
LINCOLN-MN,4312
LYON-MN,21055
MCLEOD-MN,29332
MAHNOMEN-MN,4439
MARSHALL-MN,7488
MARTIN-MN,15467
MEEKER-MN,18633
MILLE LACS-MN,20664
MORRISON-MN,26656
MOWER-MN,31660
MURRAY-MN,6322
NICOLLET-MN,26209
NOBLES-MN,18054
NORMAN-MN,5189
OLMSTED-MN,128432
OTTER TAIL-MN,43962
PENNINGTON-MN,11685
PINE-MN,21832
PIPESTONE-MN,7276
POLK-MN,25249
POPE-MN,8378
RAMSEY-MN,452473
RED LAKE-MN,3250
REDWOOD-MN,12100
RENVILLE-MN,11686
RICE-MN,49124
ROCK-MN,7511
ROSEAU-MN,13141
ST. LOUIS-MN,158852
SCOTT-MN,127880
SHERBURNE-MN,80424
SIBLEY-MN,12109
STEARNS-MN,127205
STEELE-MN,30427
STEVENS-MN,7338
SWIFT-MN,7247
TODD-MN,19225
TRAVERSE-MN,2512
WABASHA-MN,17067
WADENA-MN,10687
WASECA-MN,14646
WASHINGTON-MN,216417
WATONWAN-MN,8688
WILKIN-MN,5165
WINONA-MN,39378
WRIGHT-MN,115784
YELLOW MEDICINE COUN-MN,7782
ADAMS-MS,23572
ALCORN-MS,30403
AMITE-MS,9786
ATTALA-MS,15179
BENTON-MS,6611
BOLIVAR-MS,26864
CALHOUN-MS,12003
CARROLL-MS,7708
CHICKASAW-MS,14178
CHOCTAW-MS,6611
CLAIBORNE-MS,6716
CLARKE-MS,12905
CLAY-MS,16368
COAHOMA-MS,20768
COPIAH-MS,23661
COVINGTON-MS,16095
DESOTO-MS,151408
FORREST-MS,63286
FRANKLIN-MS,6312
GEORGE-MS,19405
GREENE-MS,9361
GRENADA-MS,17705
HANCOCK-MS,38074
HARRISON-MS,168867
HINDS-MS,204537
HOLMES-MS,14921
HUMPHREYS-MS,7318
ISSAQUENA-MS,871
ITAWAMBA-MS,18679
JACKSON-MS,119686
JASPER-MS,13404
JEFFERSON-MS,6046
JEFFERSON DAVIS COUN-MS,9277
JONES-MS,56200
KEMPER-MS,7300
LAFAYETTE-MS,41036
LAMAR-MS,53034
LAUDERDALE-MS,62932
LAWRENCE-MS,10529
LEAKE-MS,17745
LEE-MS,72242
LEFLORE-MS,24986
LINCOLN-MS,28761
LOWNDES-MS,49655
MADISON-MS,88598
MARION-MS,20608
MARSHALL-MS,28534
MONROE-MS,29169
MONTGOMERY-MS,8148
NESHOBA-MS,24869
NEWTON-MS,17674
NOXUBEE-MS,9121
OKTIBBEHA-MS,39937
PANOLA-MS,28916
PEARL RIVER-MS,44233
PERRY-MS,10095
PIKE-MS,32872
PONTOTOC-MS,26343
PRENTISS-MS,20389
QUITMAN-MS,6207
RANKIN-MS,124209
SCOTT-MS,24113
SHARKEY-MS,3794
SIMPSON-MS,22453
SMITH-MS,13182
STONE-MS,14110
SUNFLOWER-MS,19875
TALLAHATCHIE-MS,10170
TATE-MS,22832
TIPPAH-MS,18305
TISHOMINGO-MS,15550
TUNICA-MS,9074
UNION-MS,23791
WALTHALL-MS,11901
WARREN-MS,40079
WASHINGTON-MS,40647
WAYNE-MS,17149
WEBSTER-MS,8212
WILKINSON-MS,6645
WINSTON-MS,14572
YALOBUSHA-MS,10078
YAZOO-MS,19937
ADAIR-MO,19115
ANDREW-MO,14231
ATCHISON-MO,4000
AUDRAIN-MO,19583
BARRY-MO,28093
BARTON-MO,9534
BATES-MO,13116
BENTON-MO,13054
BOLLINGER-MO,9901
BOONE-MO,148128
BUCHANAN-MO,71839
BUTLER-MO,34619
CALDWELL-MO,7118
CALLAWAY-MO,34650
CAMDEN-MO,32506
CAPE GIRARDEAU COUNT-MO,63146
CARROLL-MO,7056
CARTER-MO,5048
CASS-MO,85104
CEDAR-MO,10447
CHARITON-MO,5764
CHRISTIAN-MO,70794
CLARK-MO,5419
CLAY-MO,203336
CLINTON-MO,16912
COLE-MO,60958
COOPER-MO,13233
CRAWFORD-MO,19769
DADE-MO,5819
DALLAS-MO,12956
DAVIESS-MO,6465
DEKALB-MO,7334
DENT-MO,12226
DOUGLAS-MO,10117
DUNKLIN-MO,24900
FRANKLIN-MO,85498
GASCONADE-MO,11571
GENTRY-MO,5321
GREENE-MO,233387
GRUNDY-MO,7719
HARRISON-MO,6684
HENRY-MO,17034
HICKORY-MO,6106
HOLT-MO,3420
HOWARD-MO,7759
HOWELL-MO,32098
IRON-MO,7917
JACKSON-MO,583639
JASPER-MO,99492
JEFFERSON-MO,192080
JOHNSON-MO,44078
KNOX-MO,3003
LACLEDE-MO,28953
LAFAYETTE-MO,26355
LAWRENCE-MO,30896
LEWIS-MO,7792
LINCOLN-MO,47343
LINN-MO,9732
LIVINGSTON-MO,10715
MCDONALD-MO,19068
MACON-MO,11905
MADISON-MO,9865
MARIES-MO,7092
MARION-MO,23007
MERCER-MO,2869
MILLER-MO,20231
MISSISSIPPI-MO,9816
MONITEAU-MO,12284
MONROE-MO,6683
MONTGOMERY-MO,9119
MORGAN-MO,15066
NEW MADRID-MO,14656
NEWTON-MO,47523
NODAWAY-MO,16273
OREGON-MO,8377
OSAGE-MO,11013
OZARK-MO,6800
PEMISCOT-MO,14522
PERRY-MO,15844
PETTIS-MO,34960
PHELPS-MO,35412
PIKE-MO,13286
PLATTE-MO,82933
POLK-MO,24565
PULASKI-MO,39043
PUTNAM-MO,3680
RALLS-MO,8130
RANDOLPH-MO,18865
RAY-MO,18630
REYNOLDS-MO,4842
RIPLEY-MO,10918
ST. CHARLES-MO,329947
ST. CLAIR-MO,6782
STE. GENEVIEVE COUNT-MO,14648
ST. FRANCOIS-MO,49769
ST. LOUIS-MO,823402
SALINE-MO,18147
SCHUYLER-MO,3585
SCOTLAND-MO,3897
SCOTT-MO,32023
SHANNON-MO,6520
SHELBY-MO,4784
STODDARD-MO,23913
STONE-MO,22110
SULLIVAN-MO,5128
TANEY-MO,41864
TEXAS-MO,18744
VERNON-MO,16424
WARREN-MO,27625
WASHINGTON-MO,19705
WAYNE-MO,10293
WEBSTER-MO,30901
WORTH-MO,1541
WRIGHT-MO,14550
ST. LOUIS CITY-MO,268499
BEAVERHEAD-MT,6961
BIG HORN-MT,11334
BLAINE-MT,5486
BROADWATER-MT,4410
CARBON-MT,7988
CARTER-MT,881
CASCADE-MT,66068
CHOUTEAU-MT,4622
CUSTER-MT,9596
DANIELS-MT,1324
DAWSON-MT,7663
DEER LODGE-MT,6580
FALLON-MT,2697
FERGUS-MT,8541
FLATHEAD-MT,78298
GALLATIN-MT,86673
GARFIELD-MT,1015
GLACIER-MT,11693
GOLDEN VALLEY-MT,601
GRANITE-MT,2267
HILL-MT,13824
JEFFERSON-MT,9305
JUDITH BASIN-MT,1465
LAKE-MT,22956
LEWIS AND CLARK COUN-MT,54213
LIBERTY-MT,1916
LINCOLN-MT,13895
MCCONE-MT,1283
MADISON-MT,5716
MEAGHER-MT,1320
MINERAL-MT,3041
MISSOULA-MT,95199
MUSSELSHELL-MT,3500
PARK-MT,12636
PETROLEUM-MT,366
PHILLIPS-MT,3247
PONDERA-MT,4875
POWDER RIVER-MT,1338
POWELL-MT,4053
PRAIRIE-MT,805
RAVALLI-MT,31093
RICHLAND-MT,10572
ROOSEVELT-MT,9968
ROSEBUD-MT,7946
SANDERS-MT,8008
SHERIDAN-MT,2920
SILVER BOW-MT,27725
STILLWATER-MT,7531
SWEET GRASS-MT,2739
TETON-MT,4710
TOOLE-MT,3622
TREASURE-MT,505
VALLEY-MT,5967
WHEATLAND-MT,1567
WIBAUX-MT,843
YELLOWSTONE-MT,130237
ADAMS-NE,24948
ANTELOPE-NE,4917
ARTHUR-NE,356
BANNER-NE,539
BLAINE-NE,372
BOONE-NE,4161
BOX BUTTE-NE,9409
BOYD-NE,1412
BROWN-NE,2223
BUFFALO-NE,40614
BURT-NE,4974
BUTLER-NE,6370
CASS-NE,21236
CEDAR-NE,6697
CHASE-NE,3126
CHERRY-NE,4554
CHEYENNE-NE,8483
CLAY-NE,5029
COLFAX-NE,9003
CUMING-NE,7107
CUSTER-NE,8430
DAKOTA-NE,17630
DAWES-NE,6554
DAWSON-NE,19760
DEUEL-NE,1448
DIXON-NE,4589
DODGE-NE,28777
DOUGLAS-NE,474655
DUNDY-NE,1357
FILLMORE-NE,4200
FRANKLIN-NE,2190
FRONTIER-NE,1937
FURNAS-NE,3681
GAGE-NE,17215
GARDEN-NE,1359
GARFIELD-NE,1456
GOSPER-NE,1548
GRANT-NE,517
GREELEY-NE,1818
HALL-NE,51825
HAMILTON-NE,7485
HARLAN-NE,2578
HAYES-NE,700
HITCHCOCK-NE,2164
HOLT-NE,8052
HOOKER-NE,511
HOWARD-NE,5048
JEFFERSON-NE,5534
JOHNSON-NE,3281
KEARNEY-NE,5296
KEITH-NE,6121
KEYA PAHA-NE,572
KIMBALL-NE,2805
KNOX-NE,6434
LANCASTER-NE,254626
LINCOLN-NE,28903
LOGAN-NE,645
LOUP-NE,436
MCPHERSON-NE,384
MADISON-NE,28763
MERRICK-NE,6213
MORRILL-NE,3911
NANCE-NE,2799
NEMAHA-NE,5271
NUCKOLLS-NE,3163
OTOE-NE,12727
PAWNEE-NE,1953
PERKINS-NE,2306
PHELPS-NE,7355
PIERCE-NE,5879
PLATTE-NE,27164
POLK-NE,4087
RED WILLOW-NE,8444
RICHARDSON-NE,6094
ROCK-NE,1069
SALINE-NE,11186
SARPY-NE,157321
SAUNDERS-NE,17132
SCOTTS BLUFF-NE,29036
SEWARD-NE,13105
SHERIDAN-NE,3943
SHERMAN-NE,2253
SIOUX-NE,981
STANTON-NE,4997
THAYER-NE,3846
THOMAS-NE,538
THURSTON-NE,6034
VALLEY-NE,3127
WASHINGTON-NE,16593
WAYNE-NE,7009
WEBSTER-NE,2717
WHEELER-NE,576
YORK-NE,10535
CHURCHILL-NV,19550
CLARK-NV,1799140
DOUGLAS-NV,35336
ELKO-NV,46278
ESMERALDA-NV,617
EUREKA-NV,1700
HUMBOLDT-NV,14977
LANDER-NV,5087
LINCOLN-NV,3759
LYON-NV,41435
MINERAL-NV,3322
NYE-NV,29940
PERSHING-NV,4059
STOREY-NV,2824
WASHOE-NV,374922
WHITE PINE-NV,7078
CARSON CITY-NV,41321
BELKNAP-NH,47885
CARROLL-NH,35091
CHESHIRE-NH,58315
COOS-NH,23251
GRAFTON-NH,66310
HILLSBOROUGH-NH,343252
MERRIMACK-NH,117906
ROCKINGHAM-NH,253552
STRAFFORD-NH,100492
SULLIVAN-NH,34321
ATLANTIC-NJ,225599
BERGEN-NJ,779062
BURLINGTON-NJ,367763
CAMDEN-NJ,432324
CAPE MAY-NJ,70250
CUMBERLAND-NJ,123597
ESSEX-NJ,682167
GLOUCESTER-NJ,245965
HUDSON-NJ,594881
HUNTERDON-NJ,102071
MERCER-NJ,302426
MIDDLESEX-NJ,705945
MONMOUTH-NJ,523258
MORRIS-NJ,414451
OCEAN-NJ,455509
PASSAIC-NJ,434770
SALEM-NJ,52248
SOMERSET-NJ,283217
SUSSEX-NJ,120921
UNION-NJ,477851
WARREN-NJ,88294
BERNALILLO-NM,566700
CATRON-NM,2151
CHAVES-NM,54455
CIBOLA-NM,20888
COLFAX-NM,9054
CURRY-NM,43052
DEBACA-NM,1375
DONA ANA-NM,177908
EDDY-NM,49224
GRANT-NM,20968
GUADALUPE-NM,2975
HARDING-NM,486
HIDALGO-NM,3496
LEA-NM,61892
LINCOLN-NM,13988
LOS ALAMOS-NM,14705
LUNA-NM,18794
MCKINLEY-NM,67780
MORA-NM,3496
OTERO-NM,51505
QUAY-NM,6363
RIO ARRIBA-NM,32343
ROOSEVELT-NM,15556
SANDOVAL-NM,116753
SAN JUAN-NM,100890
SAN MIGUEL-NM,21572
SANTA FE-NM,115291
SIERRA-NM,7280
SOCORRO-NM,13680
TAOS-NM,24968
TORRANCE-NM,11905
UNION-NM,2736
VALENCIA-NM,62021
ALBANY-NY,247189
ALLEGANY-NY,35174
BRONX-NY,1253352
BROOME-NY,153086
CATTARAUGUS-NY,62493
CAYUGA-NY,61303
CHAUTAUQUA-NY,102464
CHEMUNG-NY,68157
CHENANGO-NY,39086
CLINTON-NY,62310
COLUMBIA-NY,47402
CORTLAND-NY,37684
DELAWARE-NY,33800
DUTCHESS-NY,233684
ERIE-NY,747586
ESSEX-NY,28472
FRANKLIN-NY,37400
FULTON-NY,43445
GENESEE-NY,47303
GREENE-NY,35179
HAMILTON-NY,3408
HERKIMER-NY,50205
JEFFERSON-NY,97112
KINGS-NY,2285053
LEWIS-NY,22252
LIVINGSTON-NY,48765
MADISON-NY,56026
MONROE-NY,611257
MONTGOMERY-NY,40375
NASSAU-NY,1122751
NEW YORK-NY,1356128
NIAGARA-NY,172726
ONEIDA-NY,181321
ONONDAGA-NY,382022
ONTARIO-NY,87340
ORANGE-NY,320169
ORLEANS-NY,32486
OSWEGO-NY,97995
OTSEGO-NY,44556
PUTNAM-NY,82755
QUEENS-NY,1998581
RENSSELAER-NY,130821
RICHMOND-NY,399947
ROCKLAND-NY,273132
ST. LAWRENCE-NY,82939
SARATOGA-NY,187395
SCHENECTADY-NY,127395
SCHOHARIE-NY,24024
SCHUYLER-NY,14478
SENECA-NY,26313
STEUBEN-NY,79458
SUFFOLK-NY,1252614
SULLIVAN-NY,59896
TIOGA-NY,40257
TOMPKINS-NY,78935
ULSTER-NY,141725
WARREN-NY,51353
WASHINGTON-NY,48640
WAYNE-NY,75645
WESTCHESTER-NY,803173
WYOMING-NY,30899
YATES-NY,19315
ALAMANCE-NC,128548
ALEXANDER-NC,28855
ALLEGHANY-NC,8048
ANSON-NC,18791
ASHE-NC,20413
AVERY-NC,11660
BEAUFORT-NC,36851
BERTIE-NC,14616
BLADEN-NC,27357
BRUNSWICK-NC,87781
BUNCOMBE-NC,201202
BURKE-NC,70598
CABARRUS-NC,170731
CALDWELL-NC,65834
CAMDEN-NC,8769
CARTERET-NC,52766
CASWELL-NC,17152
CATAWBA-NC,127854
CHATHAM-NC,52891
CHEROKEE-NC,19554
CHOWAN-NC,10945
CLAY-NC,7537
CLEVELAND-NC,78145
COLUMBUS-NC,43631
CRAVEN-NC,80623
CUMBERLAND-NC,279627
CURRITUCK-NC,21290
DARE-NC,28665
DAVIDSON-NC,135216
DAVIE-NC,33493
DUPLIN-NC,49001
DURHAM-NC,254745
EDGECOMBE-NC,43627
FORSYTH-NC,304672
FRANKLIN-NC,52293
GASTON-NC,178636
GATES-NC,9337
GRAHAM-NC,6625
GRANVILLE-NC,46009
GREENE-NC,15595
GUILFORD-NC,430467
HALIFAX-NC,41160
HARNETT-NC,110265
HAYWOOD-NC,45360
HENDERSON-NC,84236
HERTFORD-NC,17402
HOKE-NC,47247
HYDE-NC,3814
IREDELL-NC,143907
JACKSON-NC,30337
JOHNSTON-NC,161007
JONES-NC,7744
LEE-NC,49791
LENOIR-NC,46974
LINCOLN-NC,67483
MCDOWELL-NC,35494
MACON-NC,24927
MADISON-NC,15796
MARTIN-NC,18214
MECKLENBURG-NC,913567
MITCHELL-NC,11492
MONTGOMERY-NC,21369
MOORE-NC,71390
NASH-NC,76447
NEW HANOVER-NC,179463
NORTHAMPTON-NC,15015
ONSLOW-NC,156509
ORANGE-NC,116306
PAMLICO-NC,8672
PASQUOTANK-NC,31190
PENDER-NC,46646
PERQUIMANS-NC,9991
PERSON-NC,32033
PITT-NC,149520
POLK-NC,14540
RANDOLPH-NC,118481
RICHMOND-NC,36873
ROBESON-NC,111891
ROCKINGHAM-NC,74143
ROWAN-NC,112180
RUTHERFORD-NC,52505
SAMPSON-NC,52336
SCOTLAND-NC,27120
STANLY-NC,48377
STOKES-NC,37084
SURRY-NC,58026
SWAIN-NC,11617
TRANSYLVANIA-NC,22982
TYRRELL-NC,2734
UNION-NC,195273
VANCE-NC,36553
WAKE-NC,899585
WARREN-NC,14735
WASHINGTON-NC,9568
WATAUGA-NC,39836
WAYNE-NC,102796
WILKES-NC,54048
WILSON-NC,66877
YADKIN-NC,30383
YANCEY-NC,13306
ADAMS-ND,1745
BARNES-ND,8454
BENSON-ND,5844
BILLINGS-ND,784
BOTTINEAU-ND,5092
BOWMAN-ND,2678
BURKE-ND,1920
BURLEIGH-ND,76769
CASS-ND,147930
CAVALIER-ND,2820
DICKEY-ND,3898
DIVIDE-ND,1905
DUNN-ND,4039
EDDY-ND,1793
EMMONS-ND,2460
FOSTER-ND,2631
GOLDEN VALLEY-ND,1455
GRAND FORKS-ND,58673
GRANT-ND,1739
GRIGGS-ND,1642
HETTINGER-ND,1949
KIDDER-ND,1899
LAMOURE-ND,3104
LOGAN-ND,1405
MCHENRY-ND,4810
MCINTOSH-ND,1900
MCKENZIE-ND,12008
MCLEAN-ND,7605
MERCER-ND,7366
MORTON-ND,25450
MOUNTRAIL-ND,9294
NELSON-ND,2093
OLIVER-ND,1485
PEMBINA-ND,5472
PIERCE-ND,3191
RAMSEY-ND,9162
RANSOM-ND,4276
RENVILLE-ND,2081
RICHLAND-ND,12780
ROLETTE-ND,12890
SARGENT-ND,3054
SHERIDAN-ND,930
SIOUX-ND,3909
SLOPE-ND,619
STARK-ND,28069
STEELE-ND,1485
STUTSMAN-ND,15914
TOWNER-ND,1728
TRAILL-ND,6258
WALSH-ND,8558
WARD-ND,60431
WELLS-ND,2991
WILLIAMS-ND,32288
ADAMS-OH,23021
ALLEN-OH,82316
ASHLAND-OH,41892
ASHTABULA-OH,78265
ATHENS-OH,48588
AUGLAIZE-OH,37685
BELMONT-OH,52698
BROWN-OH,35928
BUTLER-OH,315541
CARROLL-OH,22163
CHAMPAIGN-OH,31697
CLARK-OH,108763
CLERMONT-OH,171969
CLINTON-OH,34318
COLUMBIANA-OH,82059
COSHOCTON-OH,29637
CRAWFORD-OH,33604
CUYAHOGA-OH,1024920
DARKE-OH,41984
DEFIANCE-OH,31134
DELAWARE-OH,168995
ERIE-OH,59666
FAIRFIELD-OH,126270
FAYETTE-OH,23451
FRANKLIN-OH,1087864
FULTON-OH,35305
GALLIA-OH,24184
GEAUGA-OH,76523
GREENE-OH,130673
GUERNSEY-OH,31958
HAMILTON-OH,677003
HANCOCK-OH,61993
HARDIN-OH,24831
HARRISON-OH,12231
HENRY-OH,22602
HIGHLAND-OH,35182
HOCKING-OH,23239
HOLMES-OH,37759
HURON-OH,48737
JACKSON-OH,27054
JEFFERSON-OH,52122
KNOX-OH,47825
LAKE-OH,185544
LAWRENCE-OH,49887
LICKING-OH,141091
LOGAN-OH,37513
LORAIN-OH,246639
LUCAS-OH,360988
MADISON-OH,32880
MAHONING-OH,181120
MARION-OH,49006
MEDINA-OH,147824
MEIGS-OH,18810
MERCER-OH,33777
MIAMI-OH,85308
MONROE-OH,11110
MONTGOMERY-OH,430345
MORGAN-OH,11691
MORROW-OH,29146
MUSKINGUM-OH,70230
NOBLE-OH,9290
OTTAWA-OH,31216
PAULDING-OH,15608
PERRY-OH,30294
PICKAWAY-OH,44350
PIKE-OH,23233
PORTAGE-OH,130636
PREBLE-OH,33708
PUTNAM-OH,28505
RICHLAND-OH,92808
ROSS-OH,59781
SANDUSKY-OH,48774
SCIOTO-OH,60781
SENECA-OH,44180
SHELBY-OH,41186
STARK-OH,301389
SUMMIT-OH,446181
TRUMBULL-OH,160252
TUSCARAWAS-OH,75352
UNION-OH,45437
VAN WERT-OH,23052
VINTON-OH,10864
WARREN-OH,190381
WASHINGTON-OH,47751
